JDTDB,Calendar Date (TDB),X,Y,Z,VX,VY,VZ,
2465882.500000000, A.D. 2039-Apr-04 00:00:00.0000,  3.845102065281847E+09,  2.255280670237926E+09, -1.350505381398201E+08, -9.609692778595416E-01,  3.955445043464379E+00, -2.815270743381302E-01,
2465883.500000000, A.D. 2039-Apr-05 00:00:00.0000,  3.845025444522318E+09,  2.255642702818829E+09, -1.350750219553630E+08, -8.321262330046459E-01,  4.430243137332391E+00, -2.826608377191535E-01,
2465884.500000000, A.D. 2039-Apr-06 00:00:00.0000,  3.844954827078040E+09,  2.256046706365075E+09, -1.350989414574848E+08, -8.227188790430804E-01,  4.922024281609438E+00, -2.685315766833820E-01,
2465885.500000000, A.D. 2039-Apr-07 00:00:00.0000,  3.844879814539516E+09,  2.256492852697038E+09, -1.351210086908265E+08, -9.333491003220260E-01,  5.400779408000936E+00, -2.400039828452427E-01,
2465886.500000000, A.D. 2039-Apr-08 00:00:00.0000,  3.844790274060249E+09,  2.256978742027787E+09, -1.351400489154106E+08, -1.157299149230405E+00,  5.837293978940494E+00, -1.988206923719846E-01,
2465887.500000000, A.D. 2039-Apr-09 00:00:00.0000,  3.844676956236317E+09,  2.257499549314378E+09, -1.351550722368935E+08, -1.480941266264408E+00,  6.204929367217066E+00, -1.474960273610026E-01,
2465888.500000000, A.D. 2039-Apr-10 00:00:00.0000,  3.844532059117320E+09,  2.258048318491049E+09, -1.351653339657083E+08, -1.884568643542781E+00,  6.481247167418489E+00, -8.916268305665698E-02,
2465889.500000000, A.D. 2039-Apr-11 00:00:00.0000,  3.844349703957697E+09,  2.258616386643226E+09, -1.351703800246509E+08, -2.343597063116127E+00,  6.649377395527807E+00, -2.738070927424507E-02,
2465890.500000000, A.D. 2039-Apr-12 00:00:00.0000,  3.844126293699100E+09,  2.259193912257990E+09, -1.351700746361487E+08, -2.830063939222244E+00,  6.699047149612770E+00,  3.407956645966514E-02,
2465891.500000000, A.D. 2039-Apr-13 00:00:00.0000,  3.843860732325073E+09,  2.259770475340523E+09, -1.351646086009557E+08, -3.314333359199205E+00,  6.627207008208893E+00,  9.146743761715737E-02,
2465892.500000000, A.D. 2039-Apr-14 00:00:00.0000,  3.843554491712708E+09,  2.260335712803941E+09, -1.351544876634749E+08, -3.766903156836579E+00,  6.438216971257994E+00,  1.412805209732402E-01,
2465893.500000000, A.D. 2039-Apr-15 00:00:00.0000,  3.843211521904953E+09,  2.260879950389132E+09, -1.351405016731439E+08, -4.160203830435780E+00,  6.143580605706324E+00,  1.804783172002864E-01,
2465894.500000000, A.D. 2039-Apr-16 00:00:00.0000,  3.842838010274785E+09,  2.261394792582776E+09, -1.351236764222875E+08, -4.470279615130523E+00,  5.761243606440572E+00,  2.066676077266378E-01,
2465895.500000000, A.D. 2039-Apr-17 00:00:00.0000,  3.842442004266402E+09,  2.261873634562829E+09, -1.351052110971702E+08, -4.678249204741135E+00,  5.314499543371738E+00,  2.182483831380617E-01,
2465896.500000000, A.D. 2039-Apr-18 00:00:00.0000,  3.842032920717083E+09,  2.262312064955197E+09, -1.350864051562099E+08, -4.771457054505314E+00,  4.830569517593291E+00,  2.145114050235775E-01,
2465897.500000000, A.D. 2039-Apr-19 00:00:00.0000,  3.841620971679214E+09,  2.262708134843182E+09, -1.350685790940219E+08, -4.744245063078440E+00,  4.338942333210546E+00,  1.956814523536761E-01,
2465898.500000000, A.D. 2039-Apr-20 00:00:00.0000,  3.841216541753430E+09,  2.263062476626641E+09, -1.350529939227622E+08, -4.598297579886754E+00,  3.869576394174350E+00,  1.629036154091243E-01,
2465899.500000000, A.D. 2039-Apr-21 00:00:00.0000,  3.840829554900482E+09,  2.263378265483326E+09, -1.350407742804580E+08, -4.342538700735624E+00,  3.451072966882593E+00,  1.181734729987123E-01,
2465900.500000000, A.D. 2039-Apr-22 00:00:00.0000,  3.840468869340961E+09,  2.263661025782329E+09, -1.350328398548632E+08, -3.992588114153885E+00,  3.108932195307641E+00,  6.421541046522750E-02,
2465901.500000000, A.D. 2039-Apr-23 00:00:00.0000,  3.840141731702185E+09,  2.263918295717593E+09, -1.350298429122796E+08, -3.569942427512727E+00,  2.864030582816536E+00,  4.464007044994167E-03,
2465902.500000000, A.D. 2039-Apr-24 00:00:00.0000,  3.839853340231685E+09,  2.264159165785611E+09, -1.350321346841289E+08, -3.100276964940215E+00,  2.731243809143542E+00, -5.758165180730068E-02,
2465903.500000000, A.D. 2039-Apr-25 00:00:00.0000,  3.839606533381525E+09,  2.264393723362518E+09, -1.350397498831440E+08, -2.612262307574958E+00,  2.718652417994007E+00, -1.181325096172889E-01,
2465904.500000000, A.D. 2039-Apr-26 00:00:00.0000,  3.839401611148518E+09,  2.264632439318185E+09, -1.350523981300218E+08, -2.135687994982445E+00,  2.827007650387579E+00, -1.734908177524996E-01,
2465905.500000000, A.D. 2039-Apr-27 00:00:00.0000,  3.839236316772887E+09,  2.264885529521233E+09, -1.350694816734536E+08, -1.699646084550033E+00,  3.049685637061291E+00, -2.202756085737051E-01,
2465906.500000000, A.D. 2039-Apr-28 00:00:00.0000,  3.839105974337170E+09,  2.265162331892935E+09, -1.350901318524110E+08, -1.330757240400621E+00,  3.373091294041213E+00, -2.556288526164905E-01,
2465907.500000000, A.D. 2039-Apr-29 00:00:00.0000,  3.839003773875163E+09,  2.265470736994645E+09, -1.351132620773641E+08, -1.051547517458938E+00,  3.777487293531045E+00, -2.773897292061147E-01,
2465908.500000000, A.D. 2039-Apr-30 00:00:00.0000,  3.838921186606166E+09,  2.265816706869127E+09, -1.351376340998635E+08, -8.790748175440695E-01,  4.238197562963354E+00, -2.842263842164234E-01,
2465909.500000000, A.D. 2039-May-01 00:00:00.0000,  3.838848484975301E+09,  2.266203911474834E+09, -1.351619335296484E+08, -8.238887704107907E-01,  4.727111927899833E+00, -2.757171409404136E-01,
2465910.500000000, A.D. 2039-May-02 00:00:00.0000,  3.838775335790009E+09,  2.266633504881811E+09, -1.351848499945592E+08, -8.893874618118400E-01,  5.214400151994949E+00, -2.523762121751407E-01,
2465911.500000000, A.D. 2039-May-03 00:00:00.0000,  3.838691430285796E+09,  2.267104054875876E+09, -1.352051570554472E+08, -1.071610232591876E+00,  5.670330859078494E+00, -2.156223457067563E-01,
