JDTDB,Calendar Date (TDB),X,Y,Z,VX,VY,VZ,
2464772.500000000, A.D. 2036-Mar-20 00:00:00.0000,  4.072983155197271E+08,  6.284204235933141E+08, -1.172438583524910E+07, -1.111914151760316E+01,  7.713349538713804E+00,  2.166398928212327E-01,
2464773.500000000, A.D. 2036-Mar-21 00:00:00.0000,  4.063371764554639E+08,  6.290861334676855E+08, -1.170565312842423E+07, -1.113032717374281E+01,  7.697122645580723E+00,  2.169930220290439E-01,
2464774.500000000, A.D. 2036-Mar-22 00:00:00.0000,  4.053749568189455E+08,  6.297503239501153E+08, -1.168689607423168E+07, -1.114185947786859E+01,  7.677326099716671E+00,  2.172058620071553E-01,
2464775.500000000, A.D. 2036-Mar-23 00:00:00.0000,  4.044118997482402E+08,  6.304129547535447E+08, -1.166811305582064E+07, -1.115233819106263E+01,  7.661350713660019E+00,  2.175686039169813E-01,
2464776.500000000, A.D. 2036-Mar-24 00:00:00.0000,  4.034478716990768E+08,  6.310740698457727E+08, -1.164930430046239E+07, -1.116211445829313E+01,  7.642834412563240E+00,  2.178571893072450E-01,
2464777.500000000, A.D. 2036-Mar-25 00:00:00.0000,  4.024829874958695E+08,  6.317337453899153E+08, -1.163046485358348E+07, -1.117377613556915E+01,  7.626474605564415E+00,  2.181964205570677E-01,
2464778.500000000, A.D. 2036-Mar-26 00:00:00.0000,  4.015171958486868E+08,  6.323918842945951E+08, -1.161159936819476E+07, -1.118230989880059E+01,  7.609621091300058E+00,  2.185571135321478E-01,
2464779.500000000, A.D. 2036-Mar-27 00:00:00.0000,  4.005504941763756E+08,  6.330487089745892E+08, -1.159270026497164E+07, -1.119507308484537E+01,  7.593408766552217E+00,  2.188777773164374E-01,
2464780.500000000, A.D. 2036-Mar-28 00:00:00.0000,  3.995828027806700E+08,  6.337040505879700E+08, -1.157377448165497E+07, -1.120588913188523E+01,  7.577271536640060E+00,  2.192352256681378E-01,
2464781.500000000, A.D. 2036-Mar-29 00:00:00.0000,  3.986140365102958E+08,  6.343579167604420E+08, -1.155482300094202E+07, -1.121799251696774E+01,  7.557835072556539E+00,  2.194492924179907E-01,
2464782.500000000, A.D. 2036-Mar-30 00:00:00.0000,  3.976444133753920E+08,  6.350102082446592E+08, -1.153584667869756E+07, -1.122817971999724E+01,  7.541821608662964E+00,  2.198113126267836E-01,
2464783.500000000, A.D. 2036-Mar-31 00:00:00.0000,  3.966738051330045E+08,  6.356609993353308E+08, -1.151684461077887E+07, -1.123847658856896E+01,  7.523065337211671E+00,  2.200798473676926E-01,
2464784.500000000, A.D. 2036-Apr-01 00:00:00.0000,  3.957023384893181E+08,  6.363103224737757E+08, -1.149781314067665E+07, -1.125002178141107E+01,  7.506790708492335E+00,  2.204222290340043E-01,
2464785.500000000, A.D. 2036-Apr-02 00:00:00.0000,  3.947299363065459E+08,  6.369580905462512E+08, -1.147875681387469E+07, -1.125872595840151E+01,  7.489109583336132E+00,  2.207495461276285E-01,
2464786.500000000, A.D. 2036-Apr-03 00:00:00.0000,  3.937566530557778E+08,  6.376045058469583E+08, -1.145966794618618E+07, -1.127132284147888E+01,  7.472975613132099E+00,  2.210737139290742E-01,
2464787.500000000, A.D. 2036-Apr-04 00:00:00.0000,  3.927823762603220E+08,  6.382494085956379E+08, -1.144055366899493E+07, -1.128180545283319E+01,  7.456213448368508E+00,  2.214122603708937E-01,
2464788.500000000, A.D. 2036-Apr-05 00:00:00.0000,  3.918070490603983E+08,  6.388928231648874E+08, -1.142141386348316E+07, -1.129414695198783E+01,  7.436669535820787E+00,  2.216182206959658E-01,
2464789.500000000, A.D. 2036-Apr-06 00:00:00.0000,  3.908308716128538E+08,  6.395346057768642E+08, -1.140225128836474E+07, -1.130360958394543E+01,  7.420054479126518E+00,  2.219673107392590E-01,
2464790.500000000, A.D. 2036-Apr-07 00:00:00.0000,  3.898537463801545E+08,  6.401748726078764E+08, -1.138306321689838E+07, -1.131385667904581E+01,  7.400915623966201E+00,  2.222193343332655E-01,
2464791.500000000, A.D. 2036-Apr-08 00:00:00.0000,  3.888758104196941E+08,  6.408136293413292E+08, -1.136384683199623E+07, -1.132456432020541E+01,  7.384631690734015E+00,  2.225709957860902E-01,
2464792.500000000, A.D. 2036-Apr-09 00:00:00.0000,  3.878969683766310E+08,  6.414508267274513E+08, -1.134460555309305E+07, -1.133295174518356E+01,  7.366399002649877E+00,  2.228799648306374E-01,
2464793.500000000, A.D. 2036-Apr-10 00:00:00.0000,  3.869173194826908E+08,  6.420866546531621E+08, -1.132533157401031E+07, -1.134477706597385E+01,  7.350740024813303E+00,  2.232278983439788E-01,
2464794.500000000, A.D. 2036-Apr-11 00:00:00.0000,  3.859367083086910E+08,  6.427209887842340E+08, -1.130603149120298E+07, -1.135471207287971E+01,  7.333894342648128E+00,  2.235665267274412E-01,
2464795.500000000, A.D. 2036-Apr-12 00:00:00.0000,  3.849550915308564E+08,  6.433538723200053E+08, -1.128670425407252E+07, -1.136713680457644E+01,  7.314997912235317E+00,  2.237903090440772E-01,
2464796.500000000, A.D. 2036-Apr-13 00:00:00.0000,  3.839726207181597E+08,  6.439851274289032E+08, -1.126735456654778E+07, -1.137612031489629E+01,  7.298310191085893E+00,  2.241389406214171E-01,
2464797.500000000, A.D. 2036-Apr-14 00:00:00.0000,  3.829892186179752E+08,  6.446149000794449E+08, -1.124797840903249E+07, -1.138671739846744E+01,  7.279417513527573E+00,  2.243889506759014E-01,
2464798.500000000, A.D. 2036-Apr-15 00:00:00.0000,  3.820050061990762E+08,  6.452431568476063E+08, -1.122857456903747E+07, -1.139710445532162E+01,  7.263361025419337E+00,  2.247496000214775E-01,
2464799.500000000, A.D. 2036-Apr-16 00:00:00.0000,  3.810198679235064E+08,  6.458698730592160E+08, -1.120914573190945E+07, -1.140592630747479E+01,  7.244760126872253E+00,  2.250360331399572E-01,
2464800.500000000, A.D. 2036-Apr-17 00:00:00.0000,  3.800339365514427E+08,  6.464951953203717E+08, -1.118968512268046E+07, -1.141751074227164E+01,  7.229365679918152E+00,  2.253939490492463E-01,
2464801.500000000, A.D. 2036-Apr-18 00:00:00.0000,  3.790470248495377E+08,  6.471190238038002E+08, -1.117019894122601E+07, -1.142752420554171E+01,  7.212053851489273E+00,  2.257120542663125E-01,
2464802.500000000, A.D. 2036-Apr-19 00:00:00.0000,  3.780591164614794E+08,  6.477413951128781E+08, -1.115068585700774E+07, -1.144027990651588E+01,  7.193342264575545E+00,  2.259365216752109E-01,
2464803.500000000, A.D. 2036-Apr-20 00:00:00.0000,  3.770703244611854E+08,  6.483620962649775E+08, -1.113115235955876E+07, -1.144901244323412E+01,  7.175867240144216E+00,  2.262590880719917E-01,
2464804.500000000, A.D. 2036-Apr-21 00:00:00.0000,  3.760806202277566E+08,  6.489812898116319E+08, -1.111159319649979E+07, -1.145982418667895E+01,  7.156685830923206E+00,  2.264928687522203E-01,
2464805.500000000, A.D. 2036-Apr-22 00:00:00.0000,  3.750901200152751E+08,  6.495989097890627E+08, -1.109200842279550E+07, -1.146954007681337E+01,  7.140192604125982E+00,  2.268458872969301E-01,
2464806.500000000, A.D. 2036-Apr-23 00:00:00.0000,  3.740987157862483E+08,  6.502149690121089E+08, -1.107239919293308E+07, -1.147836049158888E+01,  7.120930380643982E+00,  2.271068658405606E-01,
2464807.500000000, A.D. 2036-Apr-24 00:00:00.0000,  3.731065764461833E+08,  6.508295797837009E+08, -1.105275949150842E+07, -1.148899056159922E+01,  7.105526412899971E+00,  2.274754575775710E-01,
2464808.500000000, A.D. 2036-Apr-25 00:00:00.0000,  3.721134976526269E+08,  6.514426946753529E+08, -1.103309401797763E+07, -1.149852093456973E+01,  7.087822804464371E+00,  2.277825301749492E-01,
2464809.500000000, A.D. 2036-Apr-26 00:00:00.0000,  3.711194870254578E+08,  6.520543564391446E+08, -1.101340086112666E+07, -1.151089592327803E+01,  7.069636734398228E+00,  2.280279623686248E-01,
2464810.500000000, A.D. 2036-Apr-27 00:00:00.0000,  3.701246052849256E+08,  6.526643475226381E+08, -1.099368746795377E+07, -1.151905392448906E+01,  7.051809059522696E+00,  2.283417744441292E-01,
2464811.500000000, A.D. 2036-Apr-28 00:00:00.0000,  3.691288621908640E+08,  6.532728502471125E+08, -1.097394743310636E+07, -1.152979815846253E+01,  7.033045874166403E+00,  2.285853925240686E-01,
2464812.500000000, A.D. 2036-Apr-29 00:00:00.0000,  3.681323416234852E+08,  6.538797789798360E+08, -1.095418205289075E+07, -1.153887233725338E+01,  7.016662306767323E+00,  2.289463979939024E-01,
2464813.500000000, A.D. 2036-Apr-30 00:00:00.0000,  3.671349319948603E+08,  6.544851829764258E+08, -1.093439111854917E+07, -1.154799577675839E+01,  6.997459689244252E+00,  2.292005220058533E-01,
2464814.500000000, A.D. 2036-May-01 00:00:00.0000,  3.661368074193920E+08,  6.550891274141581E+08, -1.091457020985848E+07, -1.155806771299200E+01,  6.982396679255111E+00,  2.295848077123015E-01,
2464815.500000000, A.D. 2036-May-02 00:00:00.0000,  3.651377423216429E+08,  6.556916079562354E+08, -1.089472282792687E+07, -1.156779018986226E+01,  6.964604211234036E+00,  2.298810519320345E-01,
2464816.500000000, A.D. 2036-May-03 00:00:00.0000,  3.641377563947519E+08,  6.562926470710282E+08, -1.087484750937304E+07, -1.158030078561750E+01,  6.946981880874301E+00,  2.301418286636285E-01,
2464817.500000000, A.D. 2036-May-04 00:00:00.0000,  3.631368558886682E+08,  6.568920141446977E+08, -1.085495287292117E+07, -1.158862196391312E+01,  6.928563679825862E+00,  2.304294197778409E-01,
2464818.500000000, A.D. 2036-May-05 00:00:00.0000,  3.621350983142194E+08,  6.574898795028718E+08, -1.083503226482877E+07, -1.159971067966090E+01,  6.909865561234532E+00,  2.306669383792483E-01,
2464819.500000000, A.D. 2036-May-06 00:00:00.0000,  3.611325428514593E+08,  6.580861295852230E+08, -1.081508836317143E+07, -1.160848490297295E+01,  6.892913248762466E+00,  2.310095873656559E-01,
2464820.500000000, A.D. 2036-May-07 00:00:00.0000,  3.601291024458850E+08,  6.586808371735461E+08, -1.079511962549031E+07, -1.161799204691863E+01,  6.873248178136274E+00,  2.312401588026773E-01,
2464821.500000000, A.D. 2036-May-08 00:00:00.0000,  3.591249650922537E+08,  6.592740168180641E+08, -1.077512323061273E+07, -1.162729533271946E+01,  6.857770729573001E+00,  2.316190180928781E-01,
2464822.500000000, A.D. 2036-May-09 00:00:00.0000,  3.581199162304993E+08,  6.598657156070174E+08, -1.075510076424855E+07, -1.163687528313188E+01,  6.839433687425483E+00,  2.318948604785986E-01,
2464823.500000000, A.D. 2036-May-10 00:00:00.0000,  3.571139987733206E+08,  6.604559426949682E+08, -1.073505089878127E+07, -1.164882972043988E+01,  6.822018748247332E+00,  2.321691044255068E-01,
2464824.500000000, A.D. 2036-May-11 00:00:00.0000,  3.561071771042739E+08,  6.610444845945760E+08, -1.071498224756616E+07, -1.165679691473670E+01,  6.802915660076808E+00,  2.324343281266215E-01,
2464825.500000000, A.D. 2036-May-12 00:00:00.0000,  3.550995590699061E+08,  6.616315079542558E+08, -1.069488767108214E+07, -1.166749604753918E+01,  6.784469865108011E+00,  2.326817022180787E-01,
