JDTDB,Calendar Date (TDB),X,Y,Z,VX,VY,VZ,
2463836.500000000, A.D. 2033-Aug-27 00:00:00.0000,  1.346214092319667E+08, -6.191032800554659E+07, -2.681304694920184E+07,  1.276299867258784E+01,  2.436614406346037E+01,  1.056174537531724E+01,
2463837.500000000, A.D. 2033-Aug-28 00:00:00.0000,  1.357046602149878E+08, -5.979634581035019E+07, -2.589672036732984E+07,  1.231160604674525E+01,  2.456748060289250E+01,  1.064902032396051E+01,
2463838.500000000, A.D. 2033-Aug-29 00:00:00.0000,  1.367487442602551E+08, -5.766526672691226E+07, -2.497298265547891E+07,  1.185637677807259E+01,  2.476189464337305E+01,  1.073329466239173E+01,
2463839.500000000, A.D. 2033-Aug-30 00:00:00.0000,  1.377533351323384E+08, -5.551769161453220E+07, -2.404209426073766E+07,  1.139743262590119E+01,  2.494932267841258E+01,  1.081454086279293E+01,
2463840.500000000, A.D. 2033-Aug-31 00:00:00.0000,  1.387181171724681E+08, -5.335422674764602E+07, -2.310431797745388E+07,  1.093489665750955E+01,  2.512970286834724E+01,  1.089273212009081E+01,
2463841.500000000, A.D. 2033-Sep-01 00:00:00.0000,  1.396427854106380E+08, -5.117548367072012E+07, -2.215991888432209E+07,  1.046889322719514E+01,  2.530297506557728E+01,  1.096784236274886E+01,
2463842.500000000, A.D. 2033-Sep-02 00:00:00.0000,  1.405270456758980E+08, -4.898207905097922E+07, -2.120916428054583E+07,  9.999547955382001E+00,  2.546908083943790E+01,  1.103984626337843E+01,
2463843.500000000, A.D. 2033-Sep-03 00:00:00.0000,  1.413706147048393E+08, -4.677463452900355E+07, -2.025232362109132E+07,  9.526987707393184E+00,  2.562796350067742E+01,  1.110871924918969E+01,
2463844.500000000, A.D. 2033-Sep-04 00:00:00.0000,  1.421732202482277E+08, -4.455377656723028E+07, -1.928966845104528E+07,  9.051340572109877E+00,  2.577956812543095E+01,  1.117443751224060E+01,
2463845.500000000, A.D. 2033-Sep-05 00:00:00.0000,  1.429346011757822E+08, -4.232013629640856E+07, -1.832147233909626E+07,  8.572735840094602E+00,  2.592384157865231E+01,  1.123697801950562E+01,
2463846.500000000, A.D. 2033-Sep-06 00:00:00.0000,  1.436545075790201E+08, -4.007434936005081E+07, -1.734801081015162E+07,  8.091303980747224E+00,  2.606073253705568E+01,  1.129631852281153E+01,
2463847.500000000, A.D. 2033-Sep-07 00:00:00.0000,  1.443327008720830E+08, -3.781705575692320E+07, -1.636956127710159E+07,  7.607176618345364E+00,  2.619019151157989E+01,  1.135243756865578E+01,
2463848.500000000, A.D. 2033-Sep-08 00:00:00.0000,  1.449689538904267E+08, -3.554889968160958E+07, -1.538640297173691E+07,  7.120486506442304E+00,  2.631217086956469E+01,  1.140531450799810E+01,
2463849.500000000, A.D. 2033-Sep-09 00:00:00.0000,  1.455630509872113E+08, -3.327052936315989E+07, -1.439881687481722E+07,  6.631367500245380E+00,  2.642662485698376E+01,  1.145492950615098E+01,
2463850.500000000, A.D. 2033-Sep-10 00:00:00.0000,  1.461147881272190E+08, -3.098259690180074E+07, -1.340708564527641E+07,  6.139954527008443E+00,  2.653350962112880E+01,  1.150126355288054E+01,
2463851.500000000, A.D. 2033-Sep-11 00:00:00.0000,  1.466239729781428E+08, -2.868575810365528E+07, -1.241149354854402E+07,  5.646383554925387E+00,  2.663278323404181E+01,  1.154429847277057E+01,
2463852.500000000, A.D. 2033-Sep-12 00:00:00.0000,  1.470904249991525E+08, -2.638067231340273E+07, -1.141232638396075E+07,  5.150791561342173E+00,  2.672440571676165E+01,  1.158401693581209E+01,
2463853.500000000, A.D. 2033-Sep-13 00:00:00.0000,  1.475139755267168E+08, -2.406800224481541E+07, -1.040987141127387E+07,  4.653316501195898E+00,  2.680833906414376E+01,  1.162040246808445E+01,
2463854.500000000, A.D. 2033-Sep-14 00:00:00.0000,  1.478944678577359E+08, -2.174841380914441E+07, -9.404417276212901E+06,  4.154097276376817E+00,  2.688454726973778E+01,  1.165343946232759E+01,
2463855.500000000, A.D. 2033-Sep-15 00:00:00.0000,  1.482317573300749E+08, -1.942257594137543E+07, -8.396253935163699E+06,  3.653273706178355E+00,  2.695299635012389E+01,  1.168311318821551E+01,
2463856.500000000, A.D. 2033-Sep-16 00:00:00.0000,  1.485257114005710E+08, -1.709116042441807E+07, -7.385672578970397E+06,  3.150986498187918E+00,  2.701365436842000E+01,  1.170940980228623E+01,
2463857.500000000, A.D. 2033-Sep-17 00:00:00.0000,  1.487762097205192E+08, -1.475484171130143E+07, -6.372965555893037E+06,  2.647377219125094E+00,  2.706649145680093E+01,  1.173231635751045E+01,
2463858.500000000, A.D. 2033-Sep-18 00:00:00.0000,  1.489831442086319E+08, -1.241429674547804E+07, -5.358426293757402E+06,  2.142588265158445E+00,  2.711147983794888E+01,  1.175182081250068E+01,
2463859.500000000, A.D. 2033-Sep-19 00:00:00.0000,  1.491464191213706E+08, -1.007020477930159E+07, -4.342349221316595E+06,  1.636762830903788E+00,  2.714859384577565E+01,  1.176791204050583E+01,
2463860.500000000, A.D. 2033-Sep-20 00:00:00.0000,  1.492659511205446E+08, -7.723247190747041E+06, -3.325029688845720E+06,  1.130044877050680E+00,  2.717780994547188E+01,  1.178057983820135E+01,
2463861.500000000, A.D. 2033-Sep-21 00:00:00.0000,  1.493416693380448E+08, -5.374107298418894E+06, -2.306763887983195E+06,  6.225790964168976E-01,  2.719910675310308E+01,  1.178981493434184E+01,
2463862.500000000, A.D. 2033-Sep-22 00:00:00.0000,  1.493735154375769E+08, -3.023470174880775E+06, -1.287848770829264E+06,  1.145108784518309E-01,  2.721246505489162E+01,  1.179560899830558E+01,
2463863.500000000, A.D. 2033-Sep-23 00:00:00.0000,  1.493614436732644E+08, -6.720224583286108E+05, -2.685819683103240E+05, -3.940137277142005E-01,  2.721786782629399E+01,  1.179795464854796E+01,
2463864.500000000, A.D. 2033-Sep-24 00:00:00.0000,  1.493054209450014E+08,  1.679547837378626E+06,  7.507382921835119E+05, -9.028480515034704E-01,  2.721530025095268E+01,  1.179684546097090E+01,
2463865.500000000, A.D. 2033-Sep-25 00:00:00.0000,  1.492054268504552E+08,  4.030551514321870E+06,  1.769813269880256E+06, -1.411844840187357E+00,  2.720474973956566E+01,  1.179227597720563E+01,
2463866.500000000, A.D. 2033-Sep-26 00:00:00.0000,  1.490614537336359E+08,  6.380298383752005E+06,  2.788343794419426E+06, -1.920856299003356E+00,  2.718620594867873E+01,  1.178424171279814E+01,
